playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
cowgico01,2011,1,ARI,NL,36,92,8,22,3,0,1,9,4,2,8,28,1,0,0,0,0
cozarza01,2011,1,CIN,NL,11,37,6,12,0,0,2,3,0,0,0,6,0,0,1,0,2
craigal01,2011,1,SLN,NL,75,200,33,63,15,0,11,40,5,0,15,40,0,1,1,2,7
crainje01,2011,1,CHA,AL,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cramebo01,2011,1,OAK,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crawfbr01,2011,1,SFN,NL,66,196,22,40,5,2,3,21,1,3,23,31,1,0,1,0,4
crawfca02,2011,1,BOS,AL,130,506,65,129,29,7,11,56,18,6,23,104,1,3,2,4,7
crispco01,2011,1,OAK,AL,136,531,69,140,27,5,8,54,49,9,41,65,2,1,4,6,11
crottmi01,2011,1,PIT,NL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crowaa01,2011,1,KCA,AL,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crowetr01,2011,1,CLE,AL,15,28,6,6,1,0,0,2,3,0,4,9,0,0,0,0,1
cruzju02,2011,1,TBA,AL,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cruzne02,2011,1,TEX,AL,124,475,64,125,28,1,29,87,9,5,33,116,1,2,0,3,8
cruzto03,2011,1,SLN,NL,38,65,8,17,5,0,0,6,0,1,6,13,1,1,0,0,1
cuddymi01,2011,1,MIN,AL,139,529,70,150,29,2,20,70,11,1,48,95,3,4,0,3,18
cuetojo01,2011,1,CIN,NL,24,47,3,3,0,0,0,0,0,0,2,11,0,0,7,0,0
cunniaa01,2011,1,SDN,NL,52,90,12,16,6,1,3,9,1,0,9,17,0,1,0,1,2
custja01,2011,1,SEA,AL,67,225,19,48,15,1,3,23,0,0,44,87,2,1,0,0,3
daleyma01,2011,1,COL,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
damonjo01,2011,1,TBA,AL,150,582,79,152,29,7,16,73,19,6,51,92,1,7,2,5,4
danksjo01,2011,1,CHA,AL,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darnach01,2011,1,PIT,NL,48,143,17,31,6,2,0,6,12,2,4,36,0,1,2,1,3
darneja01,2011,1,SDN,NL,18,45,2,10,2,0,1,7,1,0,5,7,0,0,1,1,6
davieky01,2011,1,KCA,AL,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
davisbl01,2011,1,BAL,AL,25,59,6,15,3,1,1,6,1,1,6,13,0,0,0,0,1
davisch02,2011,1,TEX,AL,28,76,9,19,3,0,3,6,0,0,5,24,0,0,0,0,2
davisch02,2011,2,BAL,AL,31,123,16,34,9,0,2,13,1,0,6,39,1,0,0,0,2
davisdo02,2011,1,CHN,NL,9,10,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0
davisik02,2011,1,NYN,NL,36,129,20,39,8,1,7,25,0,0,17,31,3,1,0,2,5
davisra01,2011,1,TOR,AL,95,320,44,76,21,6,1,29,34,11,15,63,0,1,1,1,4
daviswa01,2011,1,TBA,AL,30,2,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0
deazaal01,2011,1,CHA,AL,54,152,29,50,11,3,4,23,12,5,17,34,1,1,1,0,2
dedunsa01,2011,1,SDN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
defraju01,2011,1,PHI,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dejesda01,2011,1,OAK,AL,131,442,60,106,20,5,10,46,4,3,45,86,1,11,4,4,14
dejesiv02,2011,1,LAN,NL,17,32,2,6,0,0,0,1,0,0,2,11,0,0,1,0,1
delabst01,2011,1,SEA,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
delaceu01,2011,1,MIL,NL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
delanro01,2011,1,TBA,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
delarda01,2011,1,TBA,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
delarjo01,2011,1,COL,NL,10,21,1,5,0,0,0,3,0,0,0,10,0,0,2,0,0
delarru01,2011,1,LAN,NL,13,14,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0
delgara01,2011,1,ATL,NL,7,10,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0
delosfa01,2011,1,OAK,AL,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
delroen01,2011,1,HOU,NL,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
demelsa01,2011,1,ARI,NL,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dempsry01,2011,1,CHN,NL,35,58,1,5,0,0,0,0,0,0,1,19,0,0,10,0,0
denorch01,2011,1,SDN,NL,111,307,38,85,13,2,5,19,11,6,28,49,1,1,2,2,10
derosma01,2011,1,SFN,NL,47,86,9,24,2,0,0,12,1,1,8,18,0,2,0,1,4
descada01,2011,1,SLN,NL,148,326,35,86,20,3,1,28,2,2,33,65,9,3,10,3,3
desmoia01,2011,1,WAS,NL,154,584,65,148,27,5,8,49,25,10,35,139,2,4,11,5,9
detwiro01,2011,1,WAS,NL,15,19,0,2,0,0,0,1,0,0,0,3,0,0,3,0,0
devinjo01,2011,1,OAK,AL,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dewitbl01,2011,1,CHN,NL,121,230,21,61,11,4,5,26,1,0,12,31,1,1,0,0,6
diamosc01,2011,1,MIN,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diazma02,2011,1,PIT,NL,100,216,14,56,12,1,0,19,4,2,11,44,0,3,0,1,8
diazma02,2011,2,ATL,NL,16,35,2,10,1,0,0,1,1,0,1,8,0,0,0,1,3
dickech01,2011,1,NYA,AL,60,50,9,13,2,0,1,7,4,0,2,17,0,1,1,1,1
dickera01,2011,1,NYN,NL,33,59,0,8,0,0,0,2,0,0,1,11,0,0,9,0,1
dicksbr01,2011,1,SLN,NL,4,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
difelma01,2011,1,MIL,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dillati01,2011,1,MIL,NL,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dinkebr01,2011,1,MIN,AL,23,73,5,22,1,0,0,4,2,0,4,14,2,1,0,0,0
dirksan01,2011,1,DET,AL,78,219,34,55,13,0,7,28,5,2,11,36,1,3,2,0,3
dobbsgr01,2011,1,FLO,NL,134,411,38,113,23,0,8,49,0,0,22,83,3,1,2,3,12
dolisra01,2011,1,CHN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dominma01,2011,1,FLO,NL,17,45,2,11,4,0,0,2,0,0,2,8,0,1,0,0,2
donalja01,2011,1,CLE,AL,39,132,13,42,6,1,1,8,3,2,7,35,0,3,0,1,2
doteloc01,2011,1,TOR,AL,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doteloc01,2011,2,SLN,NL,29,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
doubrfe01,2011,1,BOS,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doumiry01,2011,1,PIT,NL,77,218,17,66,12,1,8,30,0,1,16,35,0,1,1,0,5
downsma01,2011,1,HOU,NL,106,199,29,55,18,0,10,41,0,0,17,47,0,5,0,1,3
downssc01,2011,1,LAA,AL,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drabeky01,2011,1,TOR,AL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drewjd01,2011,1,BOS,AL,81,248,23,55,6,1,4,22,0,1,33,58,4,2,0,3,2
drewst01,2011,1,ARI,NL,86,321,44,81,21,5,5,45,4,4,30,74,0,1,1,1,3
dudalu01,2011,1,NYN,NL,100,301,38,88,21,3,10,50,1,0,33,57,3,7,1,5,5
duensbr01,2011,1,MIN,AL,33,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
duffyda01,2011,1,KCA,AL,20,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
dukeza01,2011,1,ARI,NL,21,20,3,6,0,0,2,6,0,0,1,7,0,0,2,0,0
dumatph01,2011,1,MIN,AL,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
duncash01,2011,1,CLE,AL,76,223,29,58,17,0,11,47,0,1,19,56,1,3,0,2,7
dunnad01,2011,1,CHA,AL,122,415,36,66,16,0,11,42,0,1,75,177,0,4,0,2,10
dunnmi01,2011,1,FLO,NL,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
duranlu01,2011,1,HOU,NL,2,6,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
durbich01,2011,1,CLE,AL,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dysonja01,2011,1,KCA,AL,26,44,8,9,1,0,0,3,11,1,7,14,0,0,1,1,0
edlefst01,2011,1,SFN,NL,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ekstrmi01,2011,1,TBA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elbersc01,2011,1,LAN,NL,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ellisaj01,2011,1,LAN,NL,31,85,8,23,1,1,2,11,0,1,14,16,0,3,1,0,2
ellisma01,2011,1,OAK,AL,62,217,21,47,11,1,1,16,7,2,8,32,0,3,4,1,3
ellisma01,2011,2,COL,NL,70,263,34,72,13,0,6,25,7,3,14,43,0,3,5,1,5
ellsbja01,2011,1,BOS,AL,158,660,119,212,46,5,32,105,39,15,52,98,1,9,3,5,8
elyjo01,2011,1,LAN,NL,5,3,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0
emausbr01,2011,1,NYN,NL,14,37,2,6,0,0,0,1,0,0,4,9,1,1,0,0,3
encared01,2011,1,TOR,AL,134,481,70,131,36,0,17,55,8,2,43,77,2,3,0,3,17
enrigba01,2011,1,ARI,NL,8,12,1,2,0,0,1,2,0,0,2,2,0,0,1,0,2
eovalna01,2011,1,LAN,NL,10,11,1,1,0,0,0,0,0,0,1,9,0,0,0,0,0
eppleco01,2011,1,TEX,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
escaled01,2011,1,COL,NL,14,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
escalse01,2011,1,HOU,NL,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
escobal02,2011,1,KCA,AL,158,548,69,139,21,8,4,46,26,9,25,73,1,4,18,3,10
escobed01,2011,1,CHA,AL,9,7,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
escobyu01,2011,1,TOR,AL,133,513,77,149,24,3,11,48,3,3,61,70,1,6,5,5,14
espinda01,2011,1,WAS,NL,158,573,72,135,29,5,21,66,17,6,57,166,4,19,5,4,6
estrama01,2011,1,MIL,NL,43,12,1,3,1,0,0,0,0,0,0,5,0,0,4,0,0
ethiean01,2011,1,LAN,NL,135,487,67,142,30,0,11,62,0,1,58,103,9,3,0,3,8
evansni01,2011,1,NYN,NL,59,176,26,45,10,2,4,25,0,1,15,48,0,1,0,2,6
evelada01,2011,1,LAN,NL,5,9,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0
everead01,2011,1,CLE,AL,34,60,9,13,1,0,0,1,1,0,5,14,0,0,2,0,0
eyrewi01,2011,1,BAL,AL,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
farnsky01,2011,1,TBA,AL,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
farquda01,2011,1,TOR,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
farrier01,2011,1,MIL,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
federti01,2011,1,LAN,NL,7,13,0,2,0,0,0,1,0,0,2,4,0,1,0,0,0
feldmsc01,2011,1,TEX,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
felizne01,2011,1,TEX,AL,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fieldpr01,2011,1,MIL,NL,162,569,95,170,36,1,38,120,1,1,107,106,32,10,0,6,17
fieldth01,2011,1,COL,NL,16,48,4,13,0,0,0,3,0,0,3,14,0,0,0,0,1
fiersmi01,2011,1,MIL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
figgich01,2011,1,SEA,AL,81,288,24,54,11,1,1,15,11,6,21,42,1,0,2,2,6
figuene01,2011,1,HOU,NL,8,9,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0
fisheca01,2011,1,CIN,NL,17,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
fistedo01,2011,1,SEA,AL,21,6,1,2,1,0,0,1,0,0,0,1,0,0,1,0,0
fistedo01,2011,2,DET,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
floreje02,2011,1,WAS,NL,30,86,5,18,6,0,1,2,0,0,5,27,2,0,0,0,1
floripe01,2011,1,BAL,AL,4,8,1,1,1,0,0,2,0,0,1,6,0,0,1,0,0
flowety01,2011,1,CHA,AL,38,110,13,23,5,1,5,16,0,1,14,38,0,3,0,2,2
floydga01,2011,1,CHA,AL,31,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
fontemi01,2011,1,SFN,NL,85,220,22,50,15,3,4,21,5,1,25,48,3,1,2,4,3
fordda03,2011,1,SFN,NL,26,14,7,4,0,0,0,0,7,5,1,5,0,1,0,0,0
forsylo01,2011,1,SDN,NL,62,150,12,32,9,1,0,12,3,1,12,33,3,3,2,2,3
fowlede01,2011,1,COL,NL,125,481,84,128,35,15,5,45,12,9,68,130,3,6,7,1,6
foxja02,2011,1,BAL,AL,27,61,8,15,4,1,2,6,0,0,4,8,0,2,0,0,4
francbe01,2011,1,PHI,NL,100,250,24,61,10,1,6,34,4,4,33,42,1,5,2,3,5
francfr01,2011,1,TOR,AL,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
francje01,2011,1,KCA,AL,31,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
francje02,2011,1,KCA,AL,153,601,77,171,47,4,20,87,22,10,37,123,3,8,0,10,17
francju02,2011,1,CIN,NL,31,93,10,24,7,1,3,15,1,0,4,24,1,0,0,0,1
frankry01,2011,1,SLN,NL,21,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
frasoja01,2011,1,TOR,AL,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frasoja01,2011,2,CHA,AL,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frazito01,2011,1,CIN,NL,41,112,17,26,5,0,6,15,1,0,7,27,0,2,0,0,2
freemfr01,2011,1,ATL,NL,157,571,67,161,32,0,21,76,4,4,53,142,3,6,0,5,15
freesda01,2011,1,SLN,NL,97,333,41,99,16,1,10,55,1,0,24,75,0,4,0,2,18
frierer01,2011,1,SDN,NL,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fryerer01,2011,1,PIT,NL,10,26,5,7,0,0,0,0,1,1,3,7,1,0,0,0,0
fuentbr01,2011,1,OAK,AL,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukudko01,2011,1,CHN,NL,87,293,33,80,15,2,3,13,2,2,46,57,1,1,5,0,2
fukudko01,2011,2,CLE,AL,59,237,26,59,12,1,5,22,2,4,15,53,3,3,1,2,6
fulchje01,2011,1,HOU,NL,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fulchje01,2011,2,SDN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fuldsa01,2011,1,TBA,AL,105,308,41,74,18,5,3,27,20,8,32,49,0,1,4,1,3
furbuch01,2011,1,DET,AL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
furbuch01,2011,2,SEA,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
furcara01,2011,1,LAN,NL,37,137,15,27,4,0,1,12,5,3,11,21,0,3,1,0,0
furcara01,2011,2,SLN,NL,50,196,29,50,11,0,7,16,4,2,17,18,0,1,2,1,3
galarar01,2011,1,ARI,NL,8,15,0,0,0,0,0,1,0,0,0,7,0,0,1,0,0
gallayo01,2011,1,MIL,NL,33,68,10,15,4,0,1,4,0,0,3,24,0,0,7,0,0
gamelma01,2011,1,MIL,NL,10,26,1,3,1,0,0,2,0,0,1,4,0,0,0,0,1
garcifr02,2011,1,NYA,AL,26,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
garcija01,2011,1,SFN,NL,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
garcija02,2011,1,SLN,NL,32,62,3,6,0,0,1,6,0,0,1,18,0,0,5,0,1
gardnbr01,2011,1,NYA,AL,159,510,87,132,19,8,7,36,49,13,60,93,1,8,8,2,5
garlajo01,2011,1,LAN,NL,9,11,1,0,0,0,0,0,0,0,1,3,0,0,4,0,0
garneco01,2011,1,COL,NL,4,9,1,2,0,0,0,3,0,0,1,6,0,0,0,0,0
garrist01,2011,1,NYA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garzama01,2011,1,CHN,NL,31,64,2,6,0,0,0,1,0,0,1,42,0,1,5,0,1
gathrjo01,2011,1,BOS,AL,7,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
gaubjo01,2011,1,CHN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaudich01,2011,1,WAS,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gearrco01,2011,1,ATL,NL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geedi01,2011,1,NYN,NL,30,46,3,5,0,0,0,4,0,0,2,22,0,1,8,1,1
gentrcr01,2011,1,TEX,AL,64,133,26,36,5,1,1,13,18,0,10,27,1,6,3,1,2
germaes01,2011,1,TEX,AL,11,11,6,5,1,0,1,4,1,0,1,1,0,0,0,1,0
germaju01,2011,1,CLE,AL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
getzch01,2011,1,KCA,AL,118,380,50,97,6,3,0,26,21,7,30,45,0,3,14,2,5
giambja01,2011,1,COL,NL,64,131,20,34,6,0,13,32,0,0,17,45,0,3,0,1,1
giavojo01,2011,1,KCA,AL,46,178,20,44,9,4,2,21,5,2,6,32,0,1,0,2,4
gibboja01,2011,1,LAN,NL,24,55,5,14,2,0,1,5,0,0,5,14,1,1,0,1,0
gillaco01,2011,1,SFN,NL,15,19,2,5,0,0,1,2,0,0,2,1,0,0,0,0,0
gilleco01,2011,1,ARI,NL,5,6,2,2,0,0,1,4,0,0,1,1,0,0,0,0,0
gimench01,2011,1,SEA,AL,24,59,6,12,1,0,1,6,0,1,10,13,0,0,0,1,1
gimenhe01,2011,1,LAN,NL,4,7,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
gloadro01,2011,1,PHI,NL,93,113,3,29,8,0,0,8,0,0,3,23,0,0,0,0,2
godfrgr01,2011,1,OAK,AL,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
goldspa01,2011,1,ARI,NL,48,156,28,39,9,1,8,26,4,0,20,53,0,0,0,1,4
golsogr01,2011,1,NYA,AL,9,11,1,2,0,0,0,0,1,0,1,2,0,0,0,0,0
gomesbr01,2011,1,TBA,AL,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gomesjo01,2011,1,CIN,NL,77,218,30,46,8,0,11,31,5,3,38,74,1,5,0,4,1
gomesjo01,2011,2,WAS,NL,43,93,11,19,4,1,3,12,2,0,10,31,0,3,0,1,1
gomezca01,2011,1,MIL,NL,94,231,37,52,11,3,8,24,16,2,15,64,0,2,8,2,2
gomezhe01,2011,1,COL,NL,2,6,1,2,0,0,0,0,0,0,1,2,1,0,0,0,0
gomezje01,2011,1,CLE,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gonzaad01,2011,1,BOS,AL,159,630,108,213,45,3,27,117,1,0,74,119,20,6,0,5,28
gonzaal02,2011,1,ATL,NL,149,564,59,136,27,1,15,56,2,0,22,126,1,1,4,2,19
gonzaal03,2011,1,SDN,NL,102,247,18,53,10,2,1,32,1,2,13,37,3,2,1,4,5
gonzaca01,2011,1,COL,NL,127,481,92,142,27,3,26,92,20,5,48,105,8,7,0,6,11
gonzaed01,2011,1,COL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gonzaen01,2011,1,DET,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gonzagi01,2011,1,OAK,AL,32,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
gonzami02,2011,1,BAL,AL,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gonzami02,2011,2,TEX,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gordoal01,2011,1,KCA,AL,151,611,101,185,45,4,23,87,17,8,67,139,2,7,0,3,9
gordobr01,2011,1,NYA,AL,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
gordode01,2011,1,LAN,NL,56,224,34,68,9,2,0,11,24,7,7,27,0,0,2,0,1
gorzeto01,2011,1,WAS,NL,30,28,2,3,0,0,0,1,0,0,2,13,0,0,3,0,0
grabojo02,2011,1,CHN,NL,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grandcu01,2011,1,NYA,AL,156,583,136,153,26,10,41,119,25,10,85,169,0,12,4,7,12
grayje02,2011,1,CHA,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grayje02,2011,2,SEA,AL,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greense01,2011,1,MIL,NL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greenta01,2011,1,MIL,NL,20,37,2,10,3,0,0,1,0,0,0,6,0,0,0,0,1
greenty02,2011,1,SLN,NL,58,104,22,22,5,0,1,11,11,0,13,31,2,4,0,0,3
gregelu01,2011,1,SDN,NL,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greggke01,2011,1,BAL,AL,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greinza01,2011,1,MIL,NL,29,49,6,7,0,0,1,1,1,0,3,9,0,0,7,0,0
grillja01,2011,1,PIT,NL,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
guerrja01,2011,1,LAN,NL,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
guerrma02,2011,1,LAN,NL,70,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
guerrvl01,2011,1,BAL,AL,145,562,60,163,30,1,13,63,2,2,17,56,3,7,0,4,23
guillca01,2011,1,DET,AL,28,95,8,22,2,1,3,13,1,1,5,16,0,0,0,2,4
guthrje01,2011,1,BAL,AL,35,5,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0
gutiefr01,2011,1,SEA,AL,92,322,26,72,13,0,1,19,13,2,16,56,1,1,3,2,6
gutieju01,2011,1,ARI,NL,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guyerbr01,2011,1,TBA,AL,15,41,7,8,1,0,2,3,0,0,1,9,0,0,1,0,1
guzmaje01,2011,1,SDN,NL,76,247,33,77,22,2,5,44,9,2,22,43,2,1,0,1,6
gwynnto02,2011,1,LAN,NL,136,312,37,80,12,6,2,22,22,6,23,61,1,1,2,2,2
hackeer01,2011,1,MIN,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hafnetr01,2011,1,CLE,AL,94,325,41,91,16,0,13,57,0,0,36,78,5,6,0,1,7
hagadni01,2011,1,CLE,AL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hairsje02,2011,1,WAS,NL,75,213,25,57,11,1,4,24,2,2,22,30,1,2,1,0,3
hairsje02,2011,2,MIL,NL,45,124,18,34,10,0,1,7,1,0,11,16,0,3,0,0,4
hairssc01,2011,1,NYN,NL,79,132,20,31,8,1,7,24,1,1,11,34,2,2,0,0,2
hallaro01,2011,1,PHI,NL,32,74,3,9,2,0,0,3,0,0,2,35,0,0,16,0,1
hallbi03,2011,1,HOU,NL,46,147,18,33,7,2,2,13,1,1,8,55,1,2,0,1,1
hallbi03,2011,2,SFN,NL,16,38,6,6,2,0,0,1,2,1,3,8,0,0,0,0,2
halmagr01,2011,1,SEA,AL,35,87,7,20,2,1,2,6,5,1,2,32,0,1,1,0,2
hambuma01,2011,1,TEX,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hamelco01,2011,1,PHI,NL,33,69,2,11,0,1,0,3,0,1,3,33,0,0,3,0,2
hamiljo03,2011,1,TEX,AL,121,487,80,145,31,5,25,94,8,1,39,93,13,2,0,10,8
hamilma01,2011,1,SLN,NL,38,47,5,10,3,0,0,4,0,0,4,16,0,0,0,0,1
hammeja01,2011,1,COL,NL,33,46,3,7,1,0,1,4,0,0,1,15,0,0,14,0,0
hammoro01,2011,1,ARI,NL,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hamreer01,2011,1,SDN,NL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
handbr01,2011,1,FLO,NL,12,17,1,2,0,0,0,1,0,0,0,7,0,0,3,0,0
hanigry01,2011,1,CIN,NL,91,266,27,71,6,0,6,31,0,0,35,32,3,2,1,0,3
hannaja01,2011,1,CLE,AL,110,320,38,80,16,2,8,40,2,1,38,80,0,2,4,2,7
hanrajo01,2011,1,PIT,NL,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hansoto01,2011,1,ATL,NL,22,39,0,2,0,0,0,0,0,0,0,15,0,0,6,0,1
happja01,2011,1,HOU,NL,29,43,3,7,1,0,1,4,0,0,3,17,0,0,7,0,0
haranaa01,2011,1,SDN,NL,28,56,3,5,1,0,0,1,0,0,0,23,0,0,6,0,0
harderi01,2011,1,OAK,AL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hardyjj01,2011,1,BAL,AL,129,527,76,142,27,0,30,80,0,0,31,92,3,2,2,5,10
harenda01,2011,1,LAA,AL,35,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
harrelu01,2011,1,CHA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harrelu01,2011,2,HOU,NL,6,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
harrijo05,2011,1,PIT,NL,65,195,21,53,13,2,1,16,4,1,3,24,0,0,5,1,6
harrima01,2011,1,TEX,AL,31,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
harriwi01,2011,1,NYN,NL,126,240,36,59,11,0,2,23,5,4,36,62,3,4,1,2,6
hartco01,2011,1,MIL,NL,130,492,80,140,25,4,26,63,7,6,51,114,1,4,3,1,12
hatchch02,2011,1,FLO,NL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hawkila01,2011,1,MIL,NL,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hawksbl01,2011,1,LAN,NL,49,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hawpebr01,2011,1,SDN,NL,62,195,19,45,10,0,4,19,0,0,19,68,2,1,0,1,7
hayesbr01,2011,1,FLO,NL,64,130,19,30,9,0,5,16,0,0,11,39,2,0,3,0,2
headje01,2011,1,CLE,AL,10,24,2,3,1,0,0,1,1,0,0,5,0,1,0,0,0
