playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
cookry01,2014,1,OAK,AL,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corcida01,2014,1,CIN,NL,5,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
cordier01,2014,1,SFN,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corpoca01,2014,1,HOU,AL,55,170,22,40,6,0,6,19,0,0,14,37,0,3,1,2,3
correke01,2014,1,MIN,AL,23,5,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
correke01,2014,2,LAN,NL,9,6,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0
cosarja01,2014,1,HOU,AL,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cosarja01,2014,2,MIA,NL,10,18,1,4,0,0,0,0,0,0,0,7,0,0,3,0,1
cottsne01,2014,1,TEX,AL,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
couloda01,2014,1,LAN,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cowgico01,2014,1,LAA,AL,106,260,37,65,10,1,5,21,4,0,26,74,0,5,2,0,4
cozarza01,2014,1,CIN,NL,147,506,48,112,18,5,4,38,7,0,25,79,3,7,5,0,13
craigal01,2014,1,SLN,NL,97,367,34,87,17,1,7,44,1,1,26,77,0,3,0,2,11
craigal01,2014,2,BOS,AL,29,94,7,12,3,0,1,2,1,0,9,36,0,4,0,0,3
crawfbr01,2014,1,SFN,NL,153,491,54,121,20,10,10,69,5,3,59,129,10,2,2,10,4
crawfca02,2014,1,LAN,NL,105,343,56,103,14,3,8,46,23,6,16,55,0,6,0,4,5
crispco01,2014,1,OAK,AL,126,463,68,114,21,3,9,47,19,5,66,66,2,0,1,6,3
crockky01,2014,1,CLE,AL,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
croncj01,2014,1,LAA,AL,79,242,28,62,12,1,11,37,0,0,10,61,0,1,0,0,10
crowaa01,2014,1,KCA,AL,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cruzne02,2014,1,BAL,AL,159,613,87,166,32,2,40,108,4,5,55,140,8,5,0,5,17
cruzto03,2014,1,SLN,NL,50,135,11,27,5,0,1,17,0,3,13,28,1,0,2,0,6
cuddymi01,2014,1,COL,NL,49,190,32,63,15,1,10,31,3,0,14,30,0,0,0,1,5
cuetojo01,2014,1,CIN,NL,34,68,3,9,0,0,0,3,0,0,2,20,0,0,12,0,1
culbech01,2014,1,COL,NL,95,210,17,41,7,2,3,24,2,2,12,62,2,5,4,2,6
cumptbr01,2014,1,PIT,NL,16,17,1,2,0,0,0,1,0,0,1,7,0,0,2,0,0
daleyma01,2014,1,NYA,AL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
danksjo01,2014,1,CHA,AL,32,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
danksjo02,2014,1,CHA,AL,51,117,14,26,2,0,2,10,5,3,14,46,1,0,0,1,1
darnach01,2014,1,PIT,NL,8,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
darnatr01,2014,1,NYN,NL,108,385,48,93,22,3,13,41,1,0,32,64,5,2,1,1,15
darnelo01,2014,1,MIN,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darviyu01,2014,1,TEX,AL,22,5,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0
davisch02,2014,1,BAL,AL,127,450,65,88,16,0,26,72,2,1,60,173,9,9,1,5,2
davisik02,2014,1,NYN,NL,12,24,4,5,1,0,1,5,0,0,6,4,0,0,0,0,0
davisik02,2014,2,PIT,NL,131,336,39,79,18,0,10,46,0,4,57,74,3,0,0,4,8
daviskh01,2014,1,MIL,NL,144,501,70,122,37,2,22,69,4,1,32,122,0,10,0,6,13
davisra01,2014,1,DET,AL,134,461,64,130,27,2,8,51,36,11,22,75,0,5,3,3,7
daviswa01,2014,1,KCA,AL,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deazaal01,2014,1,CHA,AL,122,395,45,96,19,5,5,31,15,7,33,100,2,6,2,3,6
deazaal01,2014,2,BAL,AL,20,82,11,24,5,3,3,10,2,3,6,19,0,0,1,0,1
deckeja01,2014,1,PIT,NL,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
dedunsa01,2014,1,MIN,AL,30,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
dedunsa01,2014,2,HOU,AL,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
defraju01,2014,1,PHI,NL,54,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
degroja01,2014,1,NYN,NL,23,46,3,10,2,0,0,2,0,0,1,13,0,0,6,0,2
dejesda01,2014,1,TBA,AL,83,238,24,59,15,2,6,19,0,3,30,43,1,5,0,0,7
delabst01,2014,1,TOR,AL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
delarda01,2014,1,LAA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
delareu01,2014,1,ARI,NL,25,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
delarjo01,2014,1,COL,NL,32,60,5,9,0,0,0,1,0,0,1,26,0,0,6,0,1
delarru01,2014,1,BOS,AL,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deleojo02,2014,1,HOU,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
delgara01,2014,1,ARI,NL,47,9,0,1,0,0,0,0,0,0,0,4,0,0,2,0,0
dendema01,2014,1,NYN,NL,53,152,23,38,11,0,0,7,7,4,21,34,0,1,0,0,1
denniry01,2014,1,CIN,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denorch01,2014,1,SDN,NL,89,248,25,60,10,3,1,16,8,1,18,51,0,0,2,0,4
denorch01,2014,2,SEA,AL,32,82,11,16,2,1,2,5,1,2,7,19,0,0,0,1,2
descada01,2014,1,SLN,NL,104,161,20,39,11,0,0,10,1,3,20,33,0,2,1,0,2
desclan01,2014,1,MIA,NL,13,10,1,1,0,0,0,2,0,0,1,3,0,0,0,0,1
desmoia01,2014,1,WAS,NL,154,593,73,151,26,3,24,91,24,5,46,183,0,6,0,3,17
despaod01,2014,1,SDN,NL,16,24,0,0,0,0,0,0,0,0,1,10,0,0,3,0,0
detwiro01,2014,1,WAS,NL,47,2,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
diazja01,2014,1,LAA,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diazjo02,2014,1,TOR,AL,23,38,3,6,1,0,0,4,1,0,3,14,0,2,2,0,1
diazju03,2014,1,CIN,NL,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dickech01,2014,1,CLE,AL,41,98,12,22,4,0,2,6,3,0,12,38,0,0,2,0,2
dickeco01,2014,1,COL,NL,131,436,74,136,27,6,24,76,8,7,37,101,6,1,0,4,6
dickera01,2014,1,TOR,AL,35,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
diekmja01,2014,1,PHI,NL,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dietrde01,2014,1,MIA,NL,49,158,31,36,6,2,5,17,1,0,13,38,0,10,2,0,1
dobbsgr01,2014,1,MIA,NL,15,13,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0
dobbsgr01,2014,2,WAS,NL,21,28,0,6,1,0,0,2,0,0,1,4,0,0,0,1,0
dominch01,2014,1,SFN,NL,8,17,1,1,0,0,1,2,0,0,1,4,1,0,0,0,2
dominjo01,2014,1,LAN,NL,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
dominma01,2014,1,HOU,AL,157,564,51,121,17,0,16,57,0,1,29,125,2,5,2,7,23
donaljo02,2014,1,OAK,AL,158,608,93,155,31,2,29,98,8,0,76,130,5,7,0,4,16
doolise01,2014,1,OAK,AL,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doubrfe01,2014,1,BOS,AL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doubrfe01,2014,2,CHN,NL,4,7,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0
doumiry01,2014,1,ATL,NL,100,157,11,31,4,0,5,17,1,0,7,49,1,1,0,1,1
downsda02,2014,1,HOU,AL,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
downssc01,2014,1,CHA,AL,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
downssc01,2014,2,KCA,AL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doziebr01,2014,1,MIN,AL,156,598,112,145,33,1,23,71,21,7,89,129,1,9,3,8,8
drabeky01,2014,1,TOR,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drewst01,2014,1,BOS,AL,39,131,11,23,6,1,4,11,1,1,14,39,2,0,0,0,1
drewst01,2014,2,NYA,AL,46,140,7,21,8,0,3,15,0,0,13,36,1,0,0,2,0
dudalu01,2014,1,NYN,NL,153,514,74,130,27,0,30,92,3,2,69,135,8,9,0,4,9
duensbr01,2014,1,MIN,AL,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
duffyda01,2014,1,KCA,AL,31,6,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0
duffyma01,2014,1,SFN,NL,34,60,5,16,2,0,0,8,0,1,1,14,0,2,1,0,1
dukeza01,2014,1,MIL,NL,74,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
dunnad01,2014,1,CHA,AL,106,363,43,80,17,0,20,54,1,1,65,132,5,3,0,4,5
dunnad01,2014,2,OAK,AL,25,66,6,14,1,0,2,10,0,0,6,27,0,4,0,0,0
dunnija01,2014,1,SFN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dunnmi01,2014,1,MIA,NL,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
duvalad01,2014,1,SFN,NL,28,73,8,14,2,0,3,5,0,0,3,20,0,1,0,0,0
dysonja01,2014,1,KCA,AL,120,260,33,70,4,4,1,24,36,7,22,52,0,0,6,2,5
dysonsa01,2014,1,MIA,NL,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eatonad02,2014,1,CHA,AL,123,486,76,146,26,10,1,35,15,9,43,83,0,5,2,2,4
edginjo01,2014,1,NYN,NL,47,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
edwarjo02,2014,1,TEX,AL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elbersc01,2014,1,LAN,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eliasro01,2014,1,SEA,AL,29,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ellisaj01,2014,1,LAN,NL,93,283,21,54,9,0,3,25,0,0,53,57,5,4,3,4,15
ellisma01,2014,1,SLN,NL,73,178,15,32,6,0,0,12,4,1,14,38,3,4,4,2,0
ellsbja01,2014,1,NYA,AL,149,575,71,156,27,5,16,70,39,5,49,93,5,3,0,7,9
elmorja01,2014,1,CIN,NL,5,11,0,2,0,0,0,0,0,0,1,4,0,0,0,0,0
encared01,2014,1,TOR,AL,128,477,75,128,27,2,34,98,2,0,62,82,6,2,0,1,18
eovalna01,2014,1,MIA,NL,33,56,1,5,0,0,0,0,0,0,1,36,0,0,7,0,0
erlinro01,2014,1,SDN,NL,13,18,0,2,0,0,0,1,0,0,1,6,0,0,0,0,0
escobal02,2014,1,KCA,AL,162,579,74,165,34,5,3,50,31,6,23,83,1,6,8,4,12
escobed01,2014,1,MIN,AL,133,433,52,119,35,2,6,37,1,1,24,93,1,2,4,2,6
escobed02,2014,1,BOS,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
escobyu01,2014,1,TBA,AL,137,476,33,123,18,0,7,39,1,1,43,60,3,4,4,2,15
espinda01,2014,1,WAS,NL,114,333,31,73,14,3,8,27,8,1,18,122,5,12,0,1,5
estrama01,2014,1,MIL,NL,39,32,0,3,0,0,0,2,0,0,3,13,0,0,5,0,1
ethiean01,2014,1,LAN,NL,130,341,29,85,17,6,4,42,2,2,31,74,3,6,1,1,5
evansni01,2014,1,ARI,NL,18,22,2,6,2,0,2,7,0,0,1,10,0,0,0,0,0
evelada01,2014,1,NYN,NL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
faluir01,2014,1,MIL,NL,11,10,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
faluir01,2014,2,SDN,NL,11,20,0,3,0,0,0,0,1,0,3,4,1,0,0,0,1
familje01,2014,1,NYN,NL,76,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
farmebu01,2014,1,DET,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
farnsky01,2014,1,NYN,NL,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
farnsky01,2014,2,HOU,AL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
farquda01,2014,1,SEA,AL,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
federti01,2014,1,LAN,NL,23,71,2,8,3,0,1,5,0,0,3,18,0,1,2,1,3
feierry01,2014,1,TEX,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feldmsc01,2014,1,HOU,AL,29,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
felizne01,2014,1,TEX,AL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fernajo02,2014,1,MIA,NL,8,16,1,2,0,0,0,1,0,0,0,6,0,0,2,0,0
fieldjo03,2014,1,HOU,AL,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fieldpr01,2014,1,TEX,AL,42,150,19,37,8,0,3,16,0,0,25,24,11,2,0,1,5
fienca01,2014,1,MIN,AL,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fiersmi01,2014,1,MIL,NL,14,19,0,1,0,0,0,0,0,0,0,11,0,0,7,0,0
fifest01,2014,1,LAN,NL,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
figaral01,2014,1,MIL,NL,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
figgich01,2014,1,LAN,NL,38,60,8,13,3,0,0,1,4,1,14,15,0,1,1,0,0
figueco01,2014,1,TBA,AL,23,43,6,10,2,1,0,6,0,0,4,4,0,0,0,2,0
figuepe01,2014,1,TEX,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
finnebr01,2014,1,KCA,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fistedo01,2014,1,WAS,NL,26,52,3,4,1,0,0,0,0,0,1,21,0,0,9,0,0
flahery01,2014,1,BAL,AL,102,281,33,62,15,1,7,32,1,0,22,68,2,5,3,1,3
flandyo01,2014,1,COL,NL,16,12,0,1,0,0,0,1,0,0,1,6,0,0,4,0,0
florewi01,2014,1,NYN,NL,78,259,28,65,13,1,6,29,1,0,12,31,2,1,1,1,6
floripe01,2014,1,MIN,AL,33,76,7,7,1,1,0,1,6,0,8,22,0,0,2,0,2
flowety01,2014,1,CHA,AL,127,407,42,98,16,1,15,50,0,1,25,159,0,8,1,1,10
floydga01,2014,1,ATL,NL,9,18,0,2,0,0,0,0,0,0,0,12,0,0,0,0,0
flynnbr01,2014,1,MIA,NL,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
foltymi01,2014,1,HOU,AL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fornaer01,2014,1,SLN,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
forsylo01,2014,1,TBA,AL,110,301,32,67,12,1,6,26,2,0,25,71,0,4,2,4,9
fowlede01,2014,1,HOU,AL,116,434,61,120,21,4,8,35,11,4,66,108,2,3,1,1,6
francfr01,2014,1,CHA,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
francje01,2014,1,CIN,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
francje01,2014,2,OAK,AL,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
francje01,2014,3,NYA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
francje02,2014,1,SDN,NL,10,24,2,2,0,0,0,1,0,0,3,7,0,0,0,1,0
francju02,2014,1,TOR,AL,106,287,40,63,16,2,16,43,0,2,27,116,0,3,0,3,6
francma02,2014,1,PHI,NL,16,56,5,10,2,0,0,5,0,0,1,13,0,0,0,1,1
frandke01,2014,1,WAS,NL,105,220,17,57,8,0,1,17,0,0,6,26,0,7,2,1,7
frankni01,2014,1,SEA,AL,17,47,3,6,0,1,0,2,1,0,3,21,0,1,0,1,0
frankni01,2014,2,TBA,AL,11,34,4,7,2,0,1,4,1,0,3,11,0,0,0,1,2
frasoja01,2014,1,TEX,AL,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frasoja01,2014,2,KCA,AL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frazito01,2014,1,CIN,NL,157,597,88,163,22,1,29,80,20,8,52,139,2,7,0,4,9
freemfr01,2014,1,ATL,NL,162,607,93,175,43,4,18,78,3,4,90,145,4,8,0,3,18
freemsa01,2014,1,SLN,NL,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
freesda01,2014,1,LAA,AL,134,462,53,120,25,1,10,55,1,3,38,124,0,6,0,5,10
freimna01,2014,1,OAK,AL,36,87,12,19,5,0,5,15,0,0,5,23,1,1,0,0,6
friasca01,2014,1,LAN,NL,15,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
friedch01,2014,1,COL,NL,16,5,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
frierer01,2014,1,LAA,AL,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frierer01,2014,2,PIT,NL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fryerer01,2014,1,MIN,AL,28,75,11,16,4,0,1,5,1,0,5,15,0,1,0,0,0
fujikky01,2014,1,CHN,NL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fuldsa01,2014,1,OAK,AL,7,30,5,6,0,2,2,4,1,0,3,6,0,0,0,0,0
fuldsa01,2014,2,MIN,AL,53,164,15,45,10,0,1,17,12,3,26,29,1,0,3,2,0
fuldsa01,2014,3,OAK,AL,53,157,20,33,6,2,1,15,8,1,14,28,1,0,3,0,2
furbuch01,2014,1,SEA,AL,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
furcara01,2014,1,MIA,NL,9,35,4,6,0,1,0,2,0,0,2,7,0,0,0,0,1
gallayo01,2014,1,MIL,NL,33,54,1,6,1,0,0,1,0,0,1,18,0,0,5,0,1
galvifr01,2014,1,PHI,NL,43,119,14,21,3,1,4,12,1,0,8,30,0,0,0,1,0
garcefr01,2014,1,SDN,NL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garciav01,2014,1,CHA,AL,46,172,19,42,8,0,7,29,4,1,14,44,1,2,0,2,5
garcigr01,2014,1,SLN,NL,14,14,2,2,1,0,0,1,0,0,1,6,0,3,0,0,0
garcija01,2014,1,SFN,NL,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garcija02,2014,1,SLN,NL,8,12,2,3,0,0,0,0,0,0,0,2,0,1,3,0,0
garcile02,2014,1,CHA,AL,74,145,13,24,3,0,1,6,11,1,5,48,1,0,4,1,6
garcilu03,2014,1,PHI,NL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garciyi01,2014,1,LAN,NL,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gardnbr01,2014,1,NYA,AL,148,555,87,142,25,8,17,58,21,5,56,134,0,6,13,6,3
garzama01,2014,1,MIL,NL,27,49,2,3,1,0,0,0,0,0,1,21,0,0,7,0,0
gattiev01,2014,1,ATL,NL,108,369,41,97,17,1,22,52,0,0,22,97,3,8,0,2,9
gausmke01,2014,1,BAL,AL,20,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
geedi01,2014,1,NYN,NL,22,38,1,1,0,0,0,1,0,0,2,17,0,0,3,0,0
geltzst01,2014,1,TBA,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gennesc01,2014,1,MIL,NL,137,440,55,127,31,3,9,54,6,3,22,67,5,0,8,4,11
gentrcr01,2014,1,OAK,AL,94,232,38,59,6,1,0,12,20,2,17,44,2,5,2,0,2
germaju01,2014,1,TEX,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
germego01,2014,1,NYN,NL,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
getzch01,2014,1,TOR,AL,10,25,1,4,1,0,0,0,2,0,1,4,0,1,1,0,1
giambja01,2014,1,CLE,AL,26,60,3,8,2,0,2,5,0,0,9,12,2,1,0,0,3
giavojo01,2014,1,KCA,AL,12,37,8,8,1,0,1,5,0,1,1,5,0,2,0,1,1
gibsoky01,2014,1,MIN,AL,31,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
gileske01,2014,1,PHI,NL,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gillaco01,2014,1,CHA,AL,130,464,50,131,31,5,7,57,0,4,36,78,4,3,0,3,5
gilleco01,2014,1,SEA,AL,34,71,9,18,2,0,1,5,2,2,6,13,0,0,1,0,3
gilleco01,2014,2,TOR,AL,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gimench01,2014,1,TEX,AL,34,107,13,28,10,0,0,11,0,1,11,26,1,0,0,0,3
gimench01,2014,2,CLE,AL,8,9,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
gindlca01,2014,1,MIL,NL,8,19,0,3,0,0,0,0,0,0,4,5,0,0,0,0,0
glennbr01,2014,1,TOR,AL,6,15,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0
goebbja01,2014,1,SDN,NL,51,101,12,22,1,3,1,10,2,1,12,32,3,2,0,0,0
goedder01,2014,1,NYN,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goinsry01,2014,1,TOR,AL,67,181,14,34,6,3,1,15,0,1,5,42,0,0,6,1,4
goldspa01,2014,1,ARI,NL,109,406,75,122,39,1,19,69,9,3,64,110,10,2,0,3,10
gomesbr01,2014,1,TBA,AL,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gomesjo01,2014,1,BOS,AL,78,209,22,49,7,0,6,32,0,0,26,70,0,6,0,5,5
gomesjo01,2014,2,OAK,AL,34,64,6,15,1,0,0,5,0,0,9,18,2,0,0,2,1
gomesya01,2014,1,CLE,AL,135,485,61,135,25,3,21,74,0,0,24,120,3,3,0,6,13
gomezca01,2014,1,MIL,NL,148,574,95,163,34,4,23,73,34,12,47,141,0,19,1,3,10
gomezhe01,2014,1,MIL,NL,15,20,2,3,1,0,0,1,0,0,1,9,0,0,0,0,0
gomezje01,2014,1,PIT,NL,44,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
gonzaad01,2014,1,LAN,NL,159,591,83,163,41,0,27,116,1,1,56,112,9,2,0,11,13
gonzaal02,2014,1,DET,AL,9,30,4,5,0,1,0,2,0,0,2,4,0,0,0,0,2
gonzaca01,2014,1,COL,NL,70,260,35,62,15,1,11,38,3,0,19,70,2,1,0,1,7
gonzagi01,2014,1,WAS,NL,27,46,3,4,1,0,1,2,0,0,0,26,0,0,6,0,0
gonzama01,2014,1,HOU,AL,103,285,33,79,15,1,6,23,2,4,17,58,0,4,4,0,6
gonzama02,2014,1,SLN,NL,10,10,1,3,2,0,0,0,0,0,0,2,0,0,2,0,0
gonzami03,2014,1,BAL,AL,27,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
gonzami05,2014,1,PHI,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gordoal01,2014,1,KCA,AL,156,563,87,150,34,1,19,74,12,3,65,126,5,11,0,4,11
gordode01,2014,1,LAN,NL,148,609,92,176,24,12,2,34,64,19,31,107,0,4,3,3,3
gorete01,2014,1,KCA,AL,11,1,5,0,0,0,0,0,5,0,0,0,0,1,0,0,0
gorzeto01,2014,1,MIL,NL,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
gosean01,2014,1,TOR,AL,94,239,31,54,8,1,2,13,15,5,25,74,0,5,4,1,9
gosewtu01,2014,1,ARI,NL,41,129,6,29,8,0,1,7,0,0,3,24,0,0,0,0,6
gosseph01,2014,1,ATL,NL,46,128,17,34,4,0,1,3,2,2,5,27,0,2,1,0,1
grandcu01,2014,1,NYN,NL,155,564,73,128,27,2,20,66,8,2,79,141,1,6,0,5,1
grandya01,2014,1,SDN,NL,128,377,47,85,19,1,15,49,3,0,58,115,1,2,0,6,7
graveke01,2014,1,TOR,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grayso01,2014,1,OAK,AL,33,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
greengr01,2014,1,LAA,AL,43,99,7,27,5,0,1,11,1,4,2,20,0,0,0,2,3
greenni02,2014,1,SLN,NL,19,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
greensh02,2014,1,NYA,AL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gregelu01,2014,1,OAK,AL,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greggke01,2014,1,MIA,NL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gregodi01,2014,1,ARI,NL,80,270,35,61,9,5,6,27,3,0,22,52,3,3,2,2,1
greinza01,2014,1,LAN,NL,32,60,5,12,6,0,1,3,0,0,5,11,0,0,4,0,0
grichra01,2014,1,SLN,NL,47,110,11,27,6,1,3,8,0,2,5,31,0,0,1,0,4
grillja01,2014,1,PIT,NL,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grillja01,2014,2,LAA,AL,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grimmju01,2014,1,CHN,NL,73,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
grossro01,2014,1,HOU,AL,103,360,42,84,14,2,6,37,9,3,55,105,1,2,3,2,7
grubeja01,2014,1,LAA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guerral01,2014,1,LAN,NL,11,13,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0
guerrja01,2014,1,CHA,AL,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guerrma02,2014,1,MIN,AL,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guilmpr01,2014,1,BAL,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guthrje01,2014,1,KCA,AL,33,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
gutieju01,2014,1,SFN,NL,61,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
guyerbr01,2014,1,TBA,AL,97,259,37,69,15,1,3,26,6,1,16,52,0,11,7,1,3
guzmaje01,2014,1,HOU,AL,69,165,10,31,4,0,2,9,3,0,19,52,0,0,0,0,4
gwynnto02,2014,1,PHI,NL,80,105,14,16,2,1,0,3,3,0,15,23,1,1,6,0,0
gyorkje01,2014,1,SDN,NL,111,400,37,84,17,1,10,51,3,2,36,100,1,4,0,3,8
hagadni01,2014,1,CLE,AL,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
