Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/p/pottesq01.shtml"">Squire Potter</a>",WS1,21,3,0,0,0,11,9,7,0,4,1,21.000,5.412,5.000,.25,-.17
"<a href=""https://www.baseball-reference.com/players/p/proctre01.shtml"">Red Proctor</a>",CHA,22,4,0,0,0,11,8,6,0,2,0,13.500,4.091,3.250,.00,-.21
"<a href=""https://www.baseball-reference.com/players/p/pruethu01.shtml"">Hub Pruett</a>",SLA,22,104&‌#8531;,4,7,2,109,57,50,3,64,59,4.313,3.928,1.658,.92,1.51
"<a href=""https://www.baseball-reference.com/players/q/quinnja01.shtml"">Jack Quinn</a>",BOS,39,243,13,17,7,302,125,105,6,53,71,3.889,3.241,1.461,1.34,4.51
"<a href=""https://www.baseball-reference.com/players/r/raganpa01.shtml"">Pat Ragan</a>",PHI,39,3,0,0,0,6,2,2,1,0,0,6.000,6.697,2.000,&infin;,.05
"<a href=""https://www.baseball-reference.com/players/r/ringji01.shtml"">Jimmy Ring</a>",PHI,28,304&‌#8531;,18,16,0,336,151,131,13,115,112,3.874,3.869,1.482,.97,8.09
"<a href=""https://www.baseball-reference.com/players/r/rixeyep01.shtml"">Eppa Rixey</a>",CIN,32,309,20,15,1,334,124,96,3,65,97,2.796,3.023,1.291,1.49,5.90
"<a href=""https://www.baseball-reference.com/players/r/roberch01.shtml"">Charlie Robertson</a>",CHA,27,255,13,18,0,262,126,108,8,104,91,3.812,3.799,1.435,.88,3.43
"<a href=""https://www.baseball-reference.com/players/r/roecl01.shtml"">Clay Roe</a>",WS1,19,1&‌#8532;,0,1,0,0,4,0,0,6,2,.000,11.401,3.600,.33,-.23
"<a href=""https://www.baseball-reference.com/players/r/roettos01.shtml"">Oscar Roettger</a>",NYA,23,11&‌#8532;,0,0,1,16,15,11,3,12,7,8.486,8.036,2.400,.58,-.43
"<a href=""https://www.baseball-reference.com/players/r/rommeed01.shtml"">Eddie Rommel</a>",PHA,25,297&‌#8532;,18,19,5,306,141,108,14,108,76,3.265,4.123,1.391,.70,5.44
"<a href=""https://www.baseball-reference.com/players/r/rootch01.shtml"">Charlie Root</a>",SLA,24,60,0,4,0,68,45,38,4,18,27,5.700,3.497,1.433,1.50,-.36
"<a href=""https://www.baseball-reference.com/players/r/rudoldi01.shtml"">Dick Rudolph</a>",BSN,35,19&‌#8531;,1,2,0,27,12,8,0,10,3,3.724,3.958,1.914,.30,.03
"<a href=""https://www.baseball-reference.com/players/r/ruethdu01.shtml"">Dutch Ruether</a>",BRO,29,275,15,14,0,308,157,129,11,86,87,4.222,3.690,1.433,1.01,.00
"<a href=""https://www.baseball-reference.com/players/r/russeal01.shtml"">Allen Russell</a>",WS1,29,181&‌#8531;,10,7,9,177,81,61,9,77,67,3.028,4.125,1.401,.87,2.64
"<a href=""https://www.baseball-reference.com/players/r/ryanro01.shtml"">Rosy Ryan</a>",NY1,25,172&‌#8532;,16,5,4,169,77,67,8,46,58,3.492,3.641,1.245,1.26,2.03
"<a href=""https://www.baseball-reference.com/players/s/schemfr01.shtml"">Fred Schemanske</a>",WS1,20,1,0,0,0,3,3,3,0,0,0,27.000,2.933,3.000,&infin;,-.19
"<a href=""https://www.baseball-reference.com/players/s/schneka01.shtml"">Karl Schnell</a>",CIN,23,1,0,0,0,2,4,4,0,2,0,36.000,7.798,4.000,.00,.00
"<a href=""https://www.baseball-reference.com/players/s/schrepa01.shtml"">Paul Schreiber</a>",BRO,20,15,0,0,1,16,9,7,1,8,4,4.200,4.451,1.600,.50,.07
"<a href=""https://www.baseball-reference.com/players/s/scottja01.shtml"">Jack Scott</a>",NY1,31,220,16,7,1,223,104,95,15,65,79,3.886,3.954,1.309,1.22,1.75
"<a href=""https://www.baseball-reference.com/players/s/sedgwdu01.shtml"">Duke Sedgwick</a>",WS1,25,16,0,1,0,27,17,14,1,6,4,7.875,4.296,2.062,.67,-.61
"<a href=""https://www.baseball-reference.com/players/s/sellep01.shtml"">Epp Sell</a>",SLN,26,15,0,1,0,16,10,10,1,8,2,6.000,5.292,1.600,.25,.01
"<a href=""https://www.baseball-reference.com/players/s/shautjo01.shtml"">Joe Shaute</a>",CLE,23,172,10,8,0,176,93,67,4,53,61,3.506,3.445,1.331,1.15,1.30
"<a href=""https://www.baseball-reference.com/players/s/shawkbo01.shtml"">Bob Shawkey</a>",NYA,32,258&‌#8532;,16,11,1,232,114,101,17,102,125,3.514,4.011,1.291,1.23,3.56
"<a href=""https://www.baseball-reference.com/players/s/sherdbi01.shtml"">Bill Sherdel</a>",SLN,26,225,15,13,2,270,127,108,15,59,78,4.320,3.781,1.462,1.32,.00
"<a href=""https://www.baseball-reference.com/players/s/shockur01.shtml"">Urban Shocker</a>",SLA,32,277&‌#8531;,20,12,5,292,122,105,12,49,109,3.407,3.206,1.230,2.22,6.18
"<a href=""https://www.baseball-reference.com/players/s/shrivha01.shtml"">Harry Shriver</a>",BRO,26,4,0,0,0,8,3,3,0,0,1,6.750,2.514,2.000,&infin;,-.07
"<a href=""https://www.baseball-reference.com/players/s/smithge02.shtml"">George Smith</a>",BRO,31,91,3,6,1,99,53,37,4,28,15,3.659,4.010,1.396,.54,.26
"<a href=""https://www.baseball-reference.com/players/s/smithsh01.shtml"">Sherry Smith</a>",CLE,32,124,9,6,1,129,62,45,4,37,23,3.266,3.849,1.339,.62,1.88
"<a href=""https://www.baseball-reference.com/players/s/staufed01.shtml"">Ed Stauffer</a>",CHN,25,2,0,0,0,5,3,3,0,1,0,13.500,4.039,3.000,.00,-.09
"<a href=""https://www.baseball-reference.com/players/s/steinra01.shtml"">Ray Steineder</a>",PIT,28,55,2,0,0,58,30,29,3,18,23,4.745,3.695,1.382,1.28,.00
"<a href=""https://www.baseball-reference.com/players/s/stimsca01.shtml"">Carl Stimson</a>",BOS,28,4,0,0,0,12,10,10,0,5,1,22.500,5.142,4.250,.20,-.23
"<a href=""https://www.baseball-reference.com/players/s/stonear01.shtml"">Arnie Stone</a>",PIT,30,12&‌#8531;,0,1,0,19,12,11,0,4,2,8.027,3.526,1.865,.50,-.36
"<a href=""https://www.baseball-reference.com/players/s/stoneti01.shtml"">Tige Stone</a>",SLN,21,3,0,0,0,5,4,4,1,3,1,12.000,10.766,2.667,.33,-.17
"<a href=""https://www.baseball-reference.com/players/s/stuarjo01.shtml"">Johnny Stuart</a>",SLN,22,149&‌#8532;,9,5,3,139,82,71,11,70,55,4.269,4.450,1.396,.79,1.13
"<a href=""https://www.baseball-reference.com/players/s/stuelge01.shtml"">George Stueland</a>",CHN,24,8,0,1,0,11,7,5,0,5,2,5.625,4.218,2.000,.40,-.13
"<a href=""https://www.baseball-reference.com/players/s/sulliji02.shtml"">Jim Sullivan</a>",CLE,29,5,0,1,0,10,10,8,0,5,4,14.400,3.626,3.000,.80,-.48
"<a href=""https://www.baseball-reference.com/players/t/thurssl01.shtml"">Sloppy Thurston</a>",2,24,195&‌#8532;,7,8,4,231,74,68,11,38,55,3.128,3.674,1.375,1.45,-.04
"<a href=""https://www.baseball-reference.com/players/t/toneyfr01.shtml"">Fred Toney</a>",SLN,34,196&‌#8532;,11,12,0,211,104,84,8,61,48,3.844,3.822,1.383,.79,1.36
"<a href=""https://www.baseball-reference.com/players/u/uhlege01.shtml"">George Uhle</a>",CLE,24,357&‌#8532;,26,16,5,378,167,150,8,102,109,3.774,3.365,1.342,1.07,5.97
"<a href=""https://www.baseball-reference.com/players/v/vanceda01.shtml"">Dazzy Vance</a>",BRO,32,280&‌#8531;,18,15,0,263,127,109,10,100,197,3.499,2.944,1.295,1.97,4.57
"<a href=""https://www.baseball-reference.com/players/v/vangiel01.shtml"">Elam Vangilder</a>",SLA,27,282&‌#8531;,16,17,1,276,129,96,11,120,74,3.060,4.176,1.403,.62,5.91
"<a href=""https://www.baseball-reference.com/players/w/walberu01.shtml"">Rube Walberg</a>",2,26,120,4,8,0,126,79,69,10,61,39,5.175,4.889,1.558,.64,.18
"<a href=""https://www.baseball-reference.com/players/w/warmocy01.shtml"">Cy Warmoth</a>",WS1,30,105,7,5,0,103,64,50,4,76,45,4.286,4.756,1.705,.59,-.01
"<a href=""https://www.baseball-reference.com/players/w/watsomu01.shtml"">Mule Watson</a>",2,26,139&‌#8532;,9,7,1,159,69,59,13,41,36,3.802,4.519,1.432,.88,1.27
"<a href=""https://www.baseball-reference.com/players/w/weinele01.shtml"">Lefty Weinert</a>",PHI,21,156,4,17,1,207,131,94,10,81,46,5.423,4.523,1.846,.57,-1.13
"<a href=""https://www.baseball-reference.com/players/w/wellsed01.shtml"">Ed Wells</a>",DET,23,10,0,0,0,11,6,6,0,6,6,5.400,3.539,1.700,1.00,.06
"<a href=""https://www.baseball-reference.com/players/w/wheelri01.shtml"">Rip Wheeler</a>",CHN,25,24,1,2,0,28,14,13,2,5,5,4.875,3.855,1.375,1.00,-.01
"<a href=""https://www.baseball-reference.com/players/w/whiteea01.shtml"">Earl Whitehill</a>",DET,24,33,2,0,0,22,14,10,2,15,19,2.727,3.707,1.121,1.27,.66
"<a href=""https://www.baseball-reference.com/players/w/wiginfr01.shtml"">Fred Wigington</a>",SLN,25,8&‌#8531;,0,0,0,11,4,3,0,5,2,3.240,4.218,1.920,.40,.10
"<a href=""https://www.baseball-reference.com/players/w/wingfte01.shtml"">Ted Wingfield</a>",WS1,23,1,0,0,0,0,0,0,0,0,1,.000,.514,.000,&infin;,.00
"<a href=""https://www.baseball-reference.com/players/w/winnge01.shtml"">George Winn</a>",CLE,25,2,0,0,0,0,0,0,0,1,0,.000,4.960,.500,.00,.04
"<a href=""https://www.baseball-reference.com/players/w/winteje01.shtml"">Jesse Winters</a>",PHI,29,78&‌#8531;,1,6,1,116,76,64,7,39,23,7.353,4.695,1.979,.59,-1.45
"<a href=""https://www.baseball-reference.com/players/w/wolfech01.shtml"">Chuck Wolfe</a>",PHA,26,9&‌#8532;,0,0,0,6,4,4,1,8,1,3.724,7.459,1.448,.12,.27
"<a href=""https://www.baseball-reference.com/players/w/woodwfr01.shtml"">Frank Woodward</a>",CHA,29,2,0,1,0,5,3,3,0,1,0,13.500,4.039,3.000,.00,-.12
"<a href=""https://www.baseball-reference.com/players/w/wrighra02.shtml"">Rasty Wright</a>",SLA,27,82&‌#8532;,7,4,0,107,64,59,6,34,26,6.423,4.241,1.706,.76,-.83
"<a href=""https://www.baseball-reference.com/players/z/zachato01.shtml"">Tom Zachary</a>",WS1,27,204&‌#8531;,10,16,0,270,117,102,9,63,40,4.493,3.924,1.630,.63,.00
"<a href=""https://www.baseball-reference.com/players/z/zahnipa01.shtml"">Paul Zahniser</a>",WS1,26,177,9,10,0,201,103,76,7,76,52,3.864,4.088,1.565,.68,.07
